shipment_id,carrier_name,truck_type,distance_km,weight_tons,volume_m3,delivery_time_days,priority_level,origin_country,destination_country,fuel_price_eur_l,cost_eur
1478,Maersk,Fridge,1949,17.5,64.9,5,Express,Belgium,Spain,1.69,5744.73
1479,Maersk,Fridge,1376,9.5,35.1,5,Express,Austria,Spain,1.81,4557.79
1480,DPD,Box,771,24.5,75.0,1,Standard,Belgium,Czechia,1.66,2244.18
1481,DB Schenker,Fridge,938,8.2,9.4,2,Standard,Netherlands,Poland,1.63,1632.8
1482,Maersk,Box,1412,1.2,25.6,6,Standard,Portugal,France,1.76,1963.39
1483,Kuehne+Nagel,Box,1173,13.4,43.8,6,Express,Italy,Austria,1.6,2794.86
1484,DHL,Box,103,4.6,41.4,4,Standard,Netherlands,Poland,1.78,980.07
1485,DHL,Tautliner,1754,2.1,17.4,6,Standard,Netherlands,Italy,1.87,2712.52
1486,DHL,Box,2008,17.8,99.4,2,Standard,Poland,Czechia,1.66,4000.11
1487,DB Schenker,Fridge,1993,18.6,32.0,6,Express,Poland,Italy,1.71,6034.31
1488,DPD,Tautliner,2022,12.1,73.5,3,Standard,Germany,Portugal,1.87,4080.37
1489,Maersk,Tautliner,1385,17.2,25.9,6,Standard,Belgium,Poland,1.81,2579.06
1490,Kuehne+Nagel,Tautliner,634,13.9,88.4,1,Express,Belgium,Germany,1.64,3225.59
1491,Kuehne+Nagel,Tautliner,1184,16.1,41.8,3,Standard,Czechia,France,1.71,2846.16
1492,DB Schenker,Tautliner,1479,15.3,90.6,6,Standard,France,Spain,1.83,3813.11
1493,DHL,Tautliner,745,17.0,37.5,6,Standard,Netherlands,Belgium,1.8,2536.42
1494,DB Schenker,Tautliner,123,5.8,5.8,6,Standard,Belgium,Italy,1.65,464.91
1495,DPD,Box,1416,7.4,54.1,3,Standard,Italy,Spain,1.62,2118.83
1496,DPD,Fridge,656,11.6,54.9,6,Standard,Germany,Spain,1.8,2652.57
1497,Maersk,Fridge,455,11.7,16.4,5,Express,Portugal,Czechia,1.78,2167.98
1498,Maersk,Box,2107,19.6,27.3,6,Express,France,Austria,1.62,4170.95
1499,DPD,Box,969,9.8,79.4,5,Express,Spain,Austria,1.89,3487.11
1500,DPD,Tautliner,674,4.9,8.5,3,Express,Portugal,Austria,1.68,1730.28
1501,DPD,Tautliner,128,7.0,51.5,6,Standard,Portugal,Spain,1.72,918.0
1502,DB Schenker,Box,464,6.2,55.4,2,Standard,Poland,Netherlands,1.65,948.9
1503,DPD,Tautliner,508,18.6,70.4,1,Standard,Spain,Spain,1.85,2247.4
1504,Kuehne+Nagel,Fridge,1414,12.3,8.6,6,Standard,Germany,Portugal,1.89,3081.12
1505,DHL,Fridge,1276,18.0,60.6,1,Standard,Austria,Spain,1.66,3461.01
1506,DPD,Tautliner,318,11.0,5.3,2,Express,France,Germany,1.68,1319.29
1507,DHL,Tautliner,2320,22.4,30.2,3,Standard,Poland,Poland,1.81,5087.68
1508,DB Schenker,Tautliner,707,24.6,52.5,1,Standard,Czechia,Belgium,1.76,2897.85
1509,DHL,Fridge,1135,17.1,91.6,6,Express,Czechia,France,1.63,4930.5
1510,DB Schenker,Tautliner,1639,21.7,17.0,5,Express,France,Germany,1.88,4625.91
1511,Kuehne+Nagel,Box,957,13.2,21.1,4,Standard,Czechia,Czechia,1.78,1948.68
1512,DB Schenker,Tautliner,1702,23.4,68.6,5,Standard,Italy,Austria,1.69,3978.11
1513,DB Schenker,Box,1068,21.0,40.6,2,Standard,Belgium,Poland,1.75,2777.81
1514,Maersk,Tautliner,1600,24.8,64.2,4,Express,Spain,Czechia,1.75,5282.5
1515,DPD,Tautliner,1205,16.0,99.8,1,Standard,France,Portugal,1.76,3499.51
1516,DPD,Fridge,1740,19.7,98.8,6,Express,Germany,Spain,1.75,6393.12
1517,Kuehne+Nagel,Box,1816,14.0,38.6,1,Express,Italy,Austria,1.77,3636.96
1518,Kuehne+Nagel,Box,716,7.2,52.9,4,Express,Spain,Netherlands,1.72,2308.41
1519,DPD,Box,325,9.5,90.9,1,Express,Portugal,France,1.64,2148.73
1520,Maersk,Fridge,127,22.5,13.8,4,Standard,Portugal,Italy,1.8,1672.18
1521,DPD,Box,1094,2.3,48.0,3,Express,Netherlands,Poland,1.84,2863.83
1522,Maersk,Fridge,115,15.2,40.9,2,Express,Netherlands,Czechia,1.85,2049.96
1523,Kuehne+Nagel,Tautliner,432,9.9,33.0,6,Standard,Austria,Netherlands,1.61,1265.25
1524,DHL,Tautliner,582,10.3,99.4,5,Standard,Poland,Italy,1.72,2184.5
1525,Kuehne+Nagel,Box,665,22.2,74.7,4,Standard,Italy,Poland,1.89,2520.22
1526,Kuehne+Nagel,Tautliner,2261,21.5,41.9,4,Express,Netherlands,Austria,1.62,5109.27
1527,DB Schenker,Tautliner,2185,15.4,83.8,3,Express,Austria,Austria,1.84,5827.6
1528,DB Schenker,Box,553,7.6,51.5,6,Express,France,Austria,1.64,1614.51
1529,DB Schenker,Tautliner,265,12.4,87.9,6,Standard,Portugal,Netherlands,1.85,2088.79
1530,DB Schenker,Box,2352,10.8,30.3,5,Standard,Italy,Spain,1.8,3664.18
1531,Maersk,Box,977,9.5,26.2,3,Standard,Austria,Belgium,1.82,1713.21
1532,DPD,Tautliner,344,3.5,28.5,3,Standard,Portugal,Belgium,1.89,870.19
1533,DHL,Tautliner,1994,14.0,56.2,2,Standard,Portugal,Belgium,1.88,4117.64
1534,Kuehne+Nagel,Tautliner,1456,8.2,32.7,1,Standard,Italy,Poland,1.69,2517.91
1535,Maersk,Tautliner,1042,16.9,19.0,6,Standard,France,Belgium,1.71,2325.12
1536,DHL,Tautliner,2052,8.7,99.5,6,Standard,Netherlands,Czechia,1.72,3978.09
1537,Maersk,Fridge,1382,11.3,90.5,5,Standard,Netherlands,Spain,1.65,3765.39
1538,Maersk,Tautliner,1845,2.3,65.3,3,Standard,Poland,Czechia,1.71,3220.22
1539,Kuehne+Nagel,Fridge,509,24.8,89.7,1,Standard,Belgium,Czechia,1.89,3555.95
1540,DPD,Box,2457,13.2,93.9,1,Express,Austria,Spain,1.75,5544.47
1541,DB Schenker,Tautliner,2215,1.6,69.2,1,Standard,Poland,Netherlands,1.89,3715.93
1542,DPD,Tautliner,2261,14.0,54.3,6,Express,Portugal,Austria,1.62,4503.92
1543,Kuehne+Nagel,Tautliner,2367,21.9,88.8,1,Standard,Spain,Germany,1.61,4388.81
1544,Kuehne+Nagel,Box,2367,19.5,58.9,2,Standard,Netherlands,Germany,1.77,4484.96
1545,Kuehne+Nagel,Fridge,1596,17.8,17.0,2,Express,Spain,Netherlands,1.82,5173.44
1546,DHL,Fridge,485,4.3,39.9,3,Standard,Portugal,Netherlands,1.67,1007.92
1547,DPD,Tautliner,1029,16.8,47.4,1,Express,France,Germany,1.75,3272.42
1548,DPD,Tautliner,504,19.4,93.9,3,Standard,Poland,Austria,1.86,2716.19
1549,Maersk,Tautliner,591,14.7,67.6,4,Standard,Austria,Austria,1.83,2289.45
1550,Maersk,Tautliner,456,22.4,88.2,6,Express,Austria,Spain,1.67,3143.11
1551,Maersk,Box,314,7.6,77.0,2,Express,Poland,France,1.7,1943.82
1552,Kuehne+Nagel,Tautliner,1503,6.8,34.4,2,Standard,Germany,France,1.69,2777.93
1553,DPD,Box,851,21.9,73.3,6,Express,Germany,Spain,1.82,3795.2
1554,Kuehne+Nagel,Tautliner,926,16.0,23.6,5,Standard,Austria,France,1.89,2277.77
1555,DHL,Fridge,1337,1.0,43.8,4,Standard,France,Germany,1.68,2206.94
1556,Maersk,Fridge,1221,9.5,81.6,2,Express,Spain,Germany,1.78,4622.62
1557,Kuehne+Nagel,Tautliner,765,21.6,63.1,1,Standard,Belgium,Poland,1.9,2640.78
1558,Kuehne+Nagel,Tautliner,2128,1.7,83.4,6,Standard,Netherlands,France,1.65,3517.33
1559,DHL,Box,653,1.1,29.2,1,Express,Netherlands,Portugal,1.8,1685.93
1560,DB Schenker,Tautliner,1672,7.8,76.2,6,Express,Belgium,France,1.7,4209.38
1561,DPD,Tautliner,427,22.9,24.2,1,Standard,Czechia,Spain,1.9,1906.88
1562,DB Schenker,Tautliner,1288,22.6,56.8,6,Express,Austria,Austria,1.63,3846.95
1563,Maersk,Fridge,249,13.5,46.2,3,Express,France,Austria,1.74,2305.67
1564,Kuehne+Nagel,Box,1155,14.3,57.9,2,Standard,Spain,Czechia,1.68,2738.97
1565,DHL,Fridge,756,9.0,17.9,3,Express,Austria,Poland,1.61,2297.88
1566,DHL,Box,2036,6.8,39.3,2,Standard,Netherlands,Italy,1.89,2954.55
1567,DPD,Fridge,392,20.6,68.4,5,Standard,Czechia,Germany,1.77,2706.74
1568,DB Schenker,Tautliner,1056,3.6,58.1,3,Express,Portugal,Spain,1.81,3229.64
1569,DPD,Fridge,1184,12.7,57.2,2,Express,Belgium,Italy,1.79,4021.5
1570,Kuehne+Nagel,Fridge,1712,16.2,53.5,5,Standard,Spain,Spain,1.64,4206.23
1571,DPD,Box,515,3.5,94.7,2,Standard,Czechia,Belgium,1.65,1453.31
1572,DHL,Box,2154,13.5,93.8,4,Standard,Spain,Germany,1.79,4074.84
1573,DHL,Fridge,1017,14.9,39.2,6,Standard,Italy,Germany,1.83,3231.62
1574,Maersk,Box,184,18.8,38.4,3,Express,Belgium,France,1.78,1743.52
1575,Maersk,Box,1056,6.6,57.7,1,Express,Poland,Czechia,1.77,2883.35
1576,Kuehne+Nagel,Box,1521,8.0,14.1,5,Express,Germany,Czechia,1.82,3062.4
1577,DB Schenker,Box,2035,14.7,33.8,5,Standard,France,Italy,1.67,3383.46
1578,DPD,Box,1894,24.6,26.9,1,Standard,Spain,Netherlands,1.82,3715.09
1579,Kuehne+Nagel,Fridge,1516,6.2,26.2,5,Express,Austria,Portugal,1.72,4158.09
1580,Maersk,Box,1170,24.7,65.7,1,Standard,France,Belgium,1.8,2811.7
1581,DPD,Tautliner,1621,18.1,41.5,1,Standard,Czechia,Netherlands,1.68,3367.15
1582,Maersk,Fridge,1601,20.8,21.3,2,Express,Poland,Poland,1.64,4833.53
1583,DPD,Fridge,835,3.2,89.3,3,Express,Italy,Germany,1.61,2823.11
1584,DB Schenker,Fridge,1252,8.2,88.0,4,Standard,France,Austria,1.84,3887.71
1585,Kuehne+Nagel,Box,1372,2.4,86.9,5,Standard,Austria,Poland,1.66,2096.32
1586,DPD,Tautliner,840,9.9,42.1,2,Standard,Czechia,Portugal,1.71,2078.76
1587,DHL,Box,1962,24.6,10.4,4,Standard,Portugal,Portugal,1.83,3495.35
1588,DHL,Fridge,230,3.5,15.1,4,Standard,Spain,Poland,1.74,1196.89
1589,DPD,Fridge,1863,14.5,31.2,5,Express,France,Czechia,1.67,5142.13
1590,DPD,Fridge,1812,1.1,25.9,5,Express,Portugal,Italy,1.66,3922.55
1591,DPD,Fridge,422,18.1,88.0,2,Standard,Czechia,Belgium,1.72,3114.03
1592,DHL,Box,922,5.7,98.7,5,Standard,Netherlands,Netherlands,1.77,2234.82
1593,DHL,Tautliner,642,4.1,82.6,4,Express,Czechia,Italy,1.72,2475.09
1594,DPD,Tautliner,2213,9.1,74.3,5,Express,Austria,France,1.87,5250.86
1595,Maersk,Fridge,1955,19.5,60.9,6,Express,Czechia,France,1.6,5781.56
1596,Maersk,Tautliner,2178,3.6,78.1,6,Express,Netherlands,Czechia,1.72,4720.99
1597,DB Schenker,Fridge,984,6.5,95.0,2,Standard,Netherlands,Czechia,1.82,2779.46
1598,Kuehne+Nagel,Fridge,290,1.2,62.1,2,Express,Belgium,Czechia,1.87,1859.88
1599,Maersk,Tautliner,514,24.2,19.7,2,Standard,Netherlands,Spain,1.71,2313.22
1600,DHL,Fridge,1938,15.2,20.6,5,Express,Poland,Portugal,1.8,5613.68
1601,Maersk,Tautliner,1913,18.3,60.5,3,Express,Spain,France,1.77,5424.19
1602,DB Schenker,Fridge,1860,16.6,36.7,2,Standard,Italy,Netherlands,1.66,4158.04
1603,DB Schenker,Tautliner,1169,4.5,91.5,3,Standard,Italy,Poland,1.8,2705.16
1604,Kuehne+Nagel,Fridge,1821,15.3,63.1,1,Standard,France,Czechia,1.67,3860.29
1605,Maersk,Tautliner,474,4.2,69.3,2,Standard,Poland,France,1.84,1419.33
1606,DHL,Fridge,657,10.6,5.6,3,Express,Austria,Austria,1.86,2366.47
1607,DHL,Fridge,1380,14.7,52.4,3,Standard,Belgium,Belgium,1.74,3471.16
1608,DPD,Fridge,2044,14.4,46.0,4,Standard,France,Germany,1.62,3971.65
1609,DHL,Tautliner,1696,3.9,72.1,3,Express,France,Austria,1.82,4650.03
1610,Kuehne+Nagel,Box,1228,1.8,41.4,4,Standard,Czechia,Czechia,1.74,2109.74
1611,Kuehne+Nagel,Fridge,1460,20.2,97.8,6,Express,Germany,Portugal,1.63,6031.67
1612,DHL,Fridge,1424,18.4,68.7,6,Standard,Czechia,Germany,1.7,3874.32
1613,DHL,Tautliner,1200,3.0,67.7,6,Standard,France,France,1.69,2236.85
1614,DPD,Fridge,1634,4.1,92.3,3,Express,Portugal,Austria,1.82,5080.32
1615,DHL,Fridge,1353,22.4,99.5,3,Standard,Germany,Germany,1.73,4184.07
1616,DPD,Fridge,1802,19.5,23.8,1,Standard,Czechia,France,1.78,4326.64
1617,DPD,Fridge,131,24.9,82.0,3,Standard,Spain,Italy,1.75,2652.49
1618,DHL,Box,1731,7.1,20.4,5,Express,France,France,1.82,3200.27
1619,DB Schenker,Box,157,12.7,48.4,5,Standard,Netherlands,France,1.82,1105.19
1620,DB Schenker,Fridge,1227,6.7,14.5,6,Standard,Czechia,France,1.73,2372.18
1621,DPD,Fridge,411,15.9,64.2,5,Express,Poland,Austria,1.64,3060.37
1622,DHL,Fridge,1852,3.8,49.5,1,Express,Germany,Czechia,1.72,4400.78
1623,DB Schenker,Box,2101,4.1,64.7,3,Express,Portugal,Spain,1.65,3761.9
1624,DHL,Box,1497,2.7,69.4,1,Standard,Austria,Spain,1.89,2575.81
1625,DHL,Tautliner,1882,17.6,63.8,3,Standard,Netherlands,Poland,1.89,4171.65
1626,DHL,Tautliner,2382,12.9,32.9,4,Express,Netherlands,Netherlands,1.74,4932.71
1627,Maersk,Fridge,1512,15.8,84.5,1,Standard,Portugal,Germany,1.61,4028.33
1628,DHL,Fridge,1531,22.1,57.4,6,Standard,Portugal,France,1.71,4246.84
1629,Maersk,Box,901,18.8,51.5,5,Express,France,Czechia,1.87,3209.55
1630,DPD,Fridge,338,12.1,98.8,5,Express,Poland,Italy,1.69,3180.78
1631,DB Schenker,Fridge,1875,24.6,31.9,5,Standard,Netherlands,Spain,1.79,4775.44
1632,DB Schenker,Box,1418,12.0,55.2,3,Standard,France,Portugal,1.66,2342.52
1633,DB Schenker,Box,211,3.7,69.8,3,Standard,Portugal,Czechia,1.85,1168.66
1634,DB Schenker,Box,2451,24.8,16.9,1,Express,Spain,Czechia,1.87,5624.35
1635,DB Schenker,Box,1428,1.5,38.7,6,Express,Netherlands,Netherlands,1.78,2277.12
1636,DB Schenker,Tautliner,389,14.2,81.2,2,Standard,Austria,Belgium,1.79,2292.92
1637,DB Schenker,Box,2355,8.4,27.5,3,Standard,France,Italy,1.71,2938.4
1638,DPD,Box,1909,13.1,51.9,2,Standard,Netherlands,France,1.81,3320.57
1639,DHL,Fridge,681,14.4,64.9,2,Express,Poland,France,1.74,3411.68
1640,Kuehne+Nagel,Fridge,469,6.8,68.8,3,Express,Germany,Belgium,1.82,2691.23
1641,Maersk,Fridge,319,14.4,74.2,1,Standard,Poland,Belgium,1.89,2358.92
1642,Kuehne+Nagel,Tautliner,1996,19.1,87.3,6,Express,France,Austria,1.85,6032.37
1643,Kuehne+Nagel,Box,448,7.4,42.3,2,Standard,Spain,Portugal,1.76,1501.27
1644,DHL,Box,2402,10.2,72.1,1,Standard,Italy,Italy,1.89,4015.93
1645,DHL,Tautliner,551,7.4,74.6,1,Standard,France,Austria,1.78,1782.77
1646,DHL,Box,2289,20.7,33.5,6,Express,Czechia,Austria,1.62,4449.91
1647,DB Schenker,Fridge,188,18.4,97.0,3,Standard,Czechia,Poland,1.82,2781.24
1648,DPD,Tautliner,970,21.9,87.2,6,Standard,France,Netherlands,1.85,3355.13
1649,DB Schenker,Box,1259,5.1,32.5,2,Standard,Czechia,Italy,1.64,1839.08
1650,DPD,Tautliner,2142,2.8,69.1,1,Standard,Belgium,France,1.8,3367.54
1651,DPD,Tautliner,1974,3.9,73.2,2,Standard,Italy,Spain,1.88,3656.31
1652,Kuehne+Nagel,Box,622,4.9,46.0,1,Standard,Czechia,Poland,1.68,933.44
1653,Kuehne+Nagel,Fridge,1009,13.8,87.1,3,Express,Spain,Netherlands,1.78,4629.26
1654,DPD,Box,541,24.3,70.6,1,Standard,Spain,Germany,1.68,2154.54
1655,DPD,Box,137,9.6,67.5,3,Standard,France,Italy,1.83,1198.2
1656,DB Schenker,Fridge,1980,24.0,26.0,3,Standard,Spain,Netherlands,1.77,4817.84
1657,DB Schenker,Box,309,1.9,43.7,2,Express,France,Belgium,1.73,863.31
1658,Kuehne+Nagel,Box,1700,23.2,46.2,2,Standard,Spain,France,1.61,2915.7
1659,DHL,Box,1080,5.3,74.7,6,Standard,Poland,Poland,1.88,2776.2
1660,DPD,Tautliner,480,22.9,63.7,2,Express,Portugal,Austria,1.75,3152.25
1661,DB Schenker,Tautliner,1660,2.3,13.2,4,Express,Spain,Austria,1.84,3336.13
1662,Kuehne+Nagel,Tautliner,493,23.8,34.2,2,Express,Spain,Austria,1.72,2661.75
1663,DB Schenker,Box,1173,5.8,49.9,2,Standard,Austria,Netherlands,1.85,2115.84
1664,DPD,Fridge,495,8.3,75.0,6,Standard,Germany,France,1.65,1902.11
1665,DPD,Tautliner,1876,12.8,75.6,1,Express,Austria,Poland,1.67,4934.31
1666,Maersk,Fridge,2179,10.1,51.6,6,Express,Portugal,Italy,1.7,5723.36
1667,DHL,Box,644,17.0,16.1,4,Express,Spain,Italy,1.63,1928.49
1668,Maersk,Tautliner,1184,24.4,32.8,4,Standard,France,France,1.73,3126.83
1669,Kuehne+Nagel,Box,652,15.6,29.2,1,Express,Spain,France,1.75,2099.81
1670,DB Schenker,Fridge,1564,18.3,79.2,2,Express,France,France,1.63,5097.83
1671,Kuehne+Nagel,Tautliner,1253,3.1,22.1,6,Standard,Czechia,Belgium,1.73,2141.15
1672,DPD,Tautliner,1477,16.1,49.2,5,Standard,Austria,Poland,1.66,2949.69
1673,Maersk,Tautliner,2345,11.9,68.7,3,Express,Belgium,Italy,1.86,5900.66
1674,Maersk,Tautliner,1786,22.3,96.7,4,Standard,France,Belgium,1.75,4294.78
1675,Maersk,Fridge,1839,10.3,99.9,1,Standard,Belgium,Italy,1.89,5043.99
1676,Kuehne+Nagel,Tautliner,793,17.3,95.5,5,Standard,Portugal,Portugal,1.7,2382.49
1677,DPD,Box,2294,6.5,73.2,3,Express,Poland,Germany,1.7,4298.42
1678,DB Schenker,Tautliner,1839,7.2,75.9,5,Express,Portugal,Austria,1.7,3959.64
1679,DB Schenker,Fridge,597,10.0,77.1,2,Standard,Netherlands,Poland,1.68,2689.91
1680,Kuehne+Nagel,Tautliner,2195,8.3,86.9,1,Express,Czechia,Portugal,1.84,5542.77
1681,Maersk,Fridge,1295,7.1,95.4,3,Standard,France,Netherlands,1.68,3329.31
1682,DHL,Fridge,712,2.2,47.3,3,Express,Netherlands,Belgium,1.69,2060.09
1683,Kuehne+Nagel,Box,1438,21.1,44.6,2,Standard,Czechia,Netherlands,1.61,2975.91
1684,Kuehne+Nagel,Tautliner,475,2.5,48.7,2,Express,Italy,Czechia,1.89,2063.27
1685,DPD,Tautliner,905,22.3,67.7,2,Standard,Spain,Netherlands,1.87,3231.6
1686,DB Schenker,Tautliner,1020,4.0,78.7,1,Standard,Austria,Austria,1.69,2245.49
1687,Kuehne+Nagel,Box,974,2.6,87.7,4,Standard,France,Spain,1.76,2082.0
1688,Kuehne+Nagel,Box,1543,14.5,48.3,5,Standard,Belgium,Belgium,1.74,2714.66
1689,Maersk,Fridge,1519,13.1,39.5,1,Express,Germany,Spain,1.63,4265.64
1690,Maersk,Fridge,1645,12.8,98.4,1,Standard,Czechia,France,1.76,4105.68
1691,DHL,Fridge,1310,14.8,27.0,5,Standard,Italy,France,1.63,2766.55
1692,DPD,Box,1105,7.9,26.1,3,Express,Austria,Spain,1.73,2434.56
1693,DHL,Box,2180,16.9,73.0,5,Standard,Netherlands,Netherlands,1.63,3567.22
1694,Maersk,Box,2216,13.1,22.1,2,Express,Poland,Germany,1.78,4570.53
1695,DB Schenker,Fridge,691,9.0,42.9,3,Express,Austria,Italy,1.61,2284.19
1696,Maersk,Box,1314,20.8,32.8,1,Standard,Austria,Netherlands,1.79,3006.14
1697,DPD,Fridge,2248,18.5,21.0,5,Standard,Germany,Poland,1.81,4778.85
1698,Maersk,Fridge,1608,10.4,60.1,1,Standard,Germany,Spain,1.77,3687.84
1699,DPD,Tautliner,1408,21.3,40.5,6,Express,Belgium,Belgium,1.74,4080.55
1700,DPD,Tautliner,1013,23.1,48.9,1,Standard,Poland,Spain,1.62,2576.36
1701,DPD,Tautliner,489,13.9,23.6,5,Standard,Italy,Netherlands,1.6,1553.64
1702,DPD,Fridge,259,6.2,77.9,6,Express,Poland,Austria,1.7,2072.49
1703,DPD,Tautliner,991,23.0,34.9,6,Standard,Poland,Poland,1.83,2522.25
1704,DB Schenker,Tautliner,1170,5.5,37.6,6,Standard,Germany,Czechia,1.79,2224.58
1705,DHL,Tautliner,1569,2.2,29.0,1,Express,Netherlands,Czechia,1.64,2932.72
1706,Kuehne+Nagel,Box,795,8.9,46.3,4,Express,Portugal,Poland,1.81,2295.87
1707,DHL,Fridge,857,18.4,49.0,4,Standard,Czechia,Austria,1.77,3056.2
1708,DPD,Tautliner,2302,23.2,55.3,1,Standard,Czechia,Spain,1.65,4335.9
1709,DB Schenker,Box,438,16.3,96.9,3,Standard,Italy,Spain,1.83,2376.29
1710,Maersk,Box,2076,23.8,90.9,3,Standard,Portugal,France,1.85,4785.2
1711,DB Schenker,Box,894,3.2,62.9,3,Standard,Portugal,Portugal,1.67,1411.97
1712,DPD,Tautliner,1822,2.5,8.7,3,Express,Germany,Belgium,1.79,3659.93
1713,DB Schenker,Box,1697,15.5,63.2,4,Express,France,Italy,1.71,4330.33
1714,DB Schenker,Fridge,998,24.2,13.5,3,Standard,Italy,Italy,1.62,2850.15
1715,DPD,Box,1267,13.1,72.5,5,Express,Spain,Germany,1.86,3772.71
1716,DB Schenker,Box,202,2.2,42.1,3,Standard,Netherlands,France,1.85,1018.96
1717,Kuehne+Nagel,Box,192,6.3,84.6,5,Standard,Netherlands,Netherlands,1.7,1386.77
1718,Kuehne+Nagel,Box,1074,6.9,94.5,4,Standard,Czechia,Portugal,1.76,2519.35
1719,DB Schenker,Fridge,1547,9.1,44.6,5,Standard,Netherlands,Italy,1.75,3627.81
1720,Maersk,Tautliner,218,2.0,48.8,6,Standard,Italy,Austria,1.65,523.01
1721,DPD,Fridge,2132,22.7,61.1,5,Express,Belgium,Belgium,1.64,6298.67
1722,Kuehne+Nagel,Fridge,2176,13.4,23.7,1,Standard,Spain,Italy,1.85,4565.73
1723,Maersk,Tautliner,1634,17.1,93.1,5,Standard,Portugal,Spain,1.86,4309.03
1724,DB Schenker,Box,1489,2.6,46.1,6,Standard,France,Netherlands,1.82,2646.76
1725,Maersk,Tautliner,574,2.3,20.8,1,Express,Germany,France,1.62,1389.76
1726,DHL,Tautliner,534,15.1,77.5,6,Standard,Austria,Poland,1.87,2285.51
1727,Kuehne+Nagel,Fridge,1357,22.3,25.8,3,Standard,Portugal,Austria,1.89,3991.07
1728,DB Schenker,Tautliner,154,13.7,18.6,5,Standard,Czechia,Portugal,1.83,991.74
1729,DPD,Box,1030,22.1,58.5,5,Standard,Portugal,Poland,1.71,2536.85
1730,DB Schenker,Fridge,1415,20.5,68.8,2,Standard,Italy,Austria,1.72,3995.43
1731,DPD,Box,411,2.8,59.1,3,Standard,Germany,Portugal,1.86,1316.29
1732,DB Schenker,Fridge,1671,5.8,67.4,5,Express,Portugal,Czechia,1.68,4662.77
1733,Maersk,Box,1056,16.8,16.0,5,Express,Austria,Netherlands,1.64,2771.38
1734,Maersk,Tautliner,2465,11.6,50.2,2,Standard,Poland,Italy,1.85,4443.41
1735,Maersk,Tautliner,2000,8.0,38.9,1,Standard,Belgium,Belgium,1.66,3036.36
1736,DHL,Tautliner,856,11.0,97.5,3,Standard,Czechia,Portugal,1.87,2906.87
1737,DPD,Box,1532,11.7,9.7,2,Express,Belgium,Belgium,1.78,3329.72
1738,Maersk,Fridge,1363,22.9,33.3,3,Standard,Spain,Italy,1.77,4016.3
1739,DHL,Fridge,1955,3.5,94.5,3,Standard,France,France,1.83,4746.8
1740,DPD,Fridge,1193,7.7,98.4,1,Standard,Germany,Netherlands,1.6,3216.85
1741,DB Schenker,Tautliner,843,13.9,83.4,1,Standard,Belgium,Poland,1.81,2420.05
1742,DHL,Box,2423,17.8,12.2,4,Standard,Portugal,Poland,1.78,3863.96
1743,Kuehne+Nagel,Fridge,332,16.1,58.3,2,Standard,Czechia,Germany,1.76,2380.98
1744,DHL,Box,2201,23.6,43.0,6,Standard,Czechia,Italy,1.67,4099.46
1745,DHL,Fridge,356,20.1,81.6,2,Standard,France,Netherlands,1.85,2780.17
1746,DPD,Tautliner,2128,14.4,10.2,3,Standard,Germany,Germany,1.68,3383.96
1747,DB Schenker,Box,2237,6.2,23.7,4,Standard,Germany,Belgium,1.75,3032.26
1748,Kuehne+Nagel,Fridge,1861,11.8,51.5,4,Standard,Austria,Spain,1.65,3842.27
1749,Maersk,Fridge,2029,17.6,20.0,3,Standard,Germany,Portugal,1.89,4404.81
1750,Maersk,Fridge,1558,21.1,70.8,1,Standard,Portugal,France,1.66,4187.91
1751,DHL,Fridge,1748,24.0,83.0,4,Standard,Portugal,Czechia,1.84,5312.1
1752,DPD,Tautliner,507,15.5,71.9,2,Express,Italy,Netherlands,1.68,2616.92
1753,DPD,Fridge,1792,13.6,46.8,1,Standard,France,Netherlands,1.68,3992.94
1754,Maersk,Fridge,2077,1.4,88.4,5,Express,Portugal,Belgium,1.73,5787.71
1755,Kuehne+Nagel,Tautliner,2498,2.7,18.1,4,Express,Italy,Netherlands,1.85,4837.46
1756,DB Schenker,Fridge,1422,4.7,29.7,3,Standard,France,Czechia,1.81,2695.05
1757,Kuehne+Nagel,Box,2029,2.3,51.5,2,Express,Spain,Czechia,1.86,4127.76
1758,DB Schenker,Box,1282,10.6,10.8,4,Standard,Austria,Portugal,1.61,2082.07
1759,Maersk,Fridge,941,9.1,14.1,3,Standard,Spain,Germany,1.89,2420.55
1760,DB Schenker,Tautliner,1083,16.3,42.8,2,Express,Poland,Poland,1.62,3477.49
1761,DPD,Tautliner,1860,13.9,94.7,4,Standard,Netherlands,Belgium,1.82,4115.43
1762,DHL,Tautliner,1478,15.3,91.3,2,Express,France,Portugal,1.66,4819.07
1763,DHL,Fridge,720,12.3,49.3,5,Standard,Czechia,Czechia,1.85,2631.7
1764,Maersk,Fridge,1029,7.7,18.5,2,Express,Spain,Austria,1.86,2619.38
1765,DPD,Box,1830,23.9,21.9,3,Standard,Austria,Italy,1.77,3828.27
1766,Kuehne+Nagel,Tautliner,1074,3.1,40.9,4,Standard,Germany,Poland,1.72,1643.82
1767,DPD,Fridge,491,23.5,25.0,3,Standard,Austria,Czechia,1.84,2596.52
1768,DHL,Fridge,451,8.5,12.9,5,Express,Italy,Italy,1.86,1783.25
1769,DHL,Fridge,1789,13.3,69.0,6,Standard,Austria,Italy,1.82,4443.73
1770,DPD,Tautliner,675,3.6,60.2,1,Standard,Italy,Spain,1.87,1750.46
